label,t,r,accepted_rows,scoreable_rows_in_local_snapshot,representative_sha256,submission_id,polynomial_index
24T21855,21855,24,1,1,57d884a8bf959b7fad99c9057c75cf85f5612431a823caef8c8bed37a7c87810,sub_952a074d128249f2838536906b81761a,569
24T21856,21856,0,65,60,b89e8333cacb66728e3e9fe00895f95c9ec13107e29b0423cef0e1018e09b17c,sub_d84c644570d8430e8c23e4c56a2a1316,80
24T21856,21856,2,106,25,46972190c7474e47309276b4e6ad750e7dd1fddf03cb691823ae9bf0e443a29f,sub_f0a13c6c019d45c2a4391c084125d54c,613
24T21856,21856,4,6,6,ad4ab612994975e8c6c8799cf8e5ebbd322df0de90de2c56e5a5eea25091fb7b,sub_11ce4d86c8774b10a731611d6124b434,865
24T21856,21856,6,99,52,e542e836089d65fb2dd8da13e4c5a15f0c73e6a04370aca58a575d981fa07196,sub_fcdc8c9aef6c4e649761fc3bdf26f1ce,499
24T21856,21856,8,11,10,f05501252f3092fd385ee389feecb622113f97c92a5720d4579b883b4f88ebef,sub_8cbc190dc26142c8b7a2e3548e23a4cb,401
24T21856,21856,10,95,43,5c99f1be6779b3d47bb67d01d5e4b6da60ea80813be8d7531c56afcb5af4c917,sub_3c24aea00e824020b1c3ca74205400ad,639
24T21856,21856,12,5,5,ca7bb1c23865e458817403dd4cfb9530900e8ce67caa6747b3a663cfeb3e1ff0,sub_b1f7a3dc410d4e6e86e0c8e154148fbf,231
24T21856,21856,14,91,62,3135c375da3f3fa919e87080b487569f3789bfd3a8f577a4e77692aa605d4a0f,sub_a430d23df6194ff48047555f7ea8a879,642
24T21856,21856,16,8,8,a921fd5044ddb7a71cb706590046d02ac458d1007cb2f0bedab8325121fc90fd,sub_a3841a0a57a14a498897de7473a3820c,684
24T21856,21856,18,85,60,6f60f2aa7d40d3dc5e9a0b2be9702316985da52b3e8a13d2c54cb1fc27054d9e,sub_1f7aa0c119a84d83b90404c912d035b0,631
24T21856,21856,22,88,60,eb80c2a88d2232ecfb8aaa6b4fc1c069f56d595618434a9fa354456a8e7674c2,sub_a7305574cd4a4cd091a58718ef465bf9,613
24T21857,21857,0,9,9,b7e1eb4e6e2c7a2356ad522429e3f16446db8f8b5e919dae9d80de5df0b93cff,sub_1e83b5b15f7d41e59abe567c9da839c4,420
24T21857,21857,2,28,26,7ea1fb1056988fbb70c3ec32d0ad807a73356d56dc4993d5f5972b9b9cf812d7,sub_6f01c0f626d34684b0cbf9ec85ce3407,209
24T21857,21857,4,57,55,9eeb5189a83c7526975947bfb986a97a399ddca87f56edc2ebcce616692adc78,sub_6f01c0f626d34684b0cbf9ec85ce3407,275
24T21857,21857,6,170,150,043537a8d2e192a858661fe265557617217e124750bcd2af47a726261842bc97,sub_6f01c0f626d34684b0cbf9ec85ce3407,306
24T21857,21857,8,304,301,c1c225d94843fc8f3a334b40489171c128e76521d1bd34be3a46ec872c99bccb,sub_fb027105006d48f3a07c9dfe1e3fc334,73
24T21857,21857,10,338,314,7b3d5abe369e57d12da652d17349ad0a9ae14335cbdb19861f0df8b23193a0e7,sub_983da7d5c94a43e4a0423bec8b588a93,61
24T21857,21857,12,286,280,18dd8983197d90b09fbbb11ad6139c6cc3ee87aea54250aea65070cb5a36ecb4,sub_fb027105006d48f3a07c9dfe1e3fc334,466
24T21857,21857,14,232,232,5bae375c382df1f187530a6b3c496b86c6d5683a7c4b291b66e538ccf72a13fe,sub_50866c62235e421897004ab5a4260713,356
24T21857,21857,16,49,49,854fcad596a8c6d0629da235964327bc76445aec8fa9a7275c6a303a3e2784ef,sub_50866c62235e421897004ab5a4260713,656
24T21857,21857,18,39,39,e1f6ec0933e51249d11c43321a6c8cc6a85518e3cfa9c22c4c0d68161f069077,sub_50866c62235e421897004ab5a4260713,832
24T21857,21857,20,2,2,03b94de69bdeb847b0079efb3a2e78ef937e14e17ad0f362d3301747961697d9,sub_50866c62235e421897004ab5a4260713,838
24T21857,21857,22,2,2,8e1122c833cf26ff4a37cd736b321073072a9cd09605380ac577dd8ea5543b2b,sub_50866c62235e421897004ab5a4260713,847
24T21858,21858,0,219,219,e3b9b10541a5b2b03390b111b7239e1ae42acda436adf0c4694e4f0cd42b9464,sub_0b01b7a4b4a645c58d2efd134b351f2d,747
24T21858,21858,2,29,6,a8f375d5cbe6cbf9ffb61d57c6f3800e8e64ff330b8c030f9462cb7d810f5f6d,sub_0e6c7c4ab65947db9a7593cd459cf221,644
24T21858,21858,4,17,17,68dc757accc09e66e78e6b614a7895fd2f76ac3bd60ff748f8a7af0a5f9dff4d,sub_4c1d62800be140b59adb6d942a201c75,400
24T21858,21858,6,35,14,172419e47388309a85ba78c85f36fc1380b4d20fca7e4c2c5b12183c55ec22fe,sub_624697777ec8467f9539c5e98e02d4fb,910
24T21858,21858,8,75,74,d0293cd43348e0efc5681e31f43f825abf5a21d143d18eb9d3c46c29dcc75460,sub_0552d20782f64a838f457216ae53ed4d,770
24T21858,21858,10,31,10,319cf148ec1808ffb962e2131e84a5e4b7fb5db7ed135de90b35a31f68d466a1,sub_0c50968028e948a9b38f45fd6a2612f1,408
24T21858,21858,14,32,17,fd5cf7b8a5e5dfa93997658fbb82c53dd77a37e1d4939dca11f9cb591622889f,sub_2c898f17a1da45c280ff2d076dbe53e5,552
24T21858,21858,18,28,16,85774bdfdc4012a2dd04c325dae7ef685013644c77e445b373857476c818356d,sub_2c898f17a1da45c280ff2d076dbe53e5,627
24T21858,21858,22,23,20,d165662afd058adaac8a3792877f15ad8e8e8d4f7764e102310122d5f97f84ea,sub_2c898f17a1da45c280ff2d076dbe53e5,691
24T21859,21859,0,237,203,f4af1ad47eda65dad424b8f332e6e70ad8beb85a519e3381c52ec75a3ca6c743,sub_5844a749f0974be493cf25d3ff6371e5,182
24T21859,21859,2,76,21,07b9da75830abf6352e2c4ca6980da6ac083aa5cc95275081bf28404685b9826,sub_14c67686db7d40ab96b885452fe1f137,796
24T21859,21859,4,40,33,125b3175d7b9d0cab59c28d1b2d4ed9999f446f95f40c6824bd94ed762b1cb68,sub_1fa19ad15b7a44beb4f64942b69f2f3b,547
24T21859,21859,6,177,100,56c2a5b4ba8b9f1246911fd84627964932ae597187f11f212898a24e22a6fff1,sub_f245c5732c0643d6a7bd0914a13bc00e,780
24T21859,21859,8,50,43,85c1dadc370d3cf0d9890c9bb5d2be2a9f5606b6f4a9dac9b7803cd5ee963f8d,sub_f42b05ff2aa441adb607ef4cc1baeb9a,142
24T21859,21859,10,159,79,08c864f1678cf400fd6131bb6f3901b4fbfbd5da6ed22b8824c72aadf76d8ce2,sub_eb6c9bb418cc43628d658b7312977296,589
24T21859,21859,12,16,15,ac5e1f3c1177e2044a5e595cd4a3b557a9fb2a54eed1e0d23b063507875d03d1,sub_84edab8fc1954514994c5797f66d4bce,38
24T21859,21859,14,159,94,ee99ad2c6801f269e45e620b6849c4e8f3b0b9c9fe62174675621b298bf05999,sub_60318207d82b485b8b466a39c8a7552e,761
24T21859,21859,16,11,10,c5ad9a4d04c3e61b293d4a1c1aa3d3c5d3d255a017d8d678d21370ad45a40959,sub_f82ccc4b7bd34edb822c16cf531df3b4,698
24T21859,21859,18,137,74,7e1d9fcac9d8df7e707c71dfd71c540a785bbaf843a373b43f595503e508aec0,sub_14c67686db7d40ab96b885452fe1f137,800
24T21859,21859,20,306,1,e8676f595c08bfa292167b8076e998d70f74fe84a7f62daea3ac8258dc27d8a6,sub_84edab8fc1954514994c5797f66d4bce,30
24T21859,21859,22,51,51,dad0c2983cc7e6bdc40263ba00c700a5bee2fbe638363d681b611a2a40fc086b,sub_2c898f17a1da45c280ff2d076dbe53e5,944
24T21859,21859,24,4,4,bf29827e3c79adf420a1fdc2ad9684e9b5eb2a4a7411a930be896e8b90fa8aea,sub_84edab8fc1954514994c5797f66d4bce,31
24T21860,21860,0,46,44,60ebb5565ef4258086a98c6b0f9ba8409a918206ec85007d807c9a42344a2f2f,sub_a3c746244b9c464fa69cc5a5cb9e8778,93
24T21860,21860,2,63,53,eb68fad73860226de96c038dd38f75fa32bcbd4145ee799cfeb4554b0bf0a7f7,sub_606ddbcb9b0e4b938c42675d4217eb95,347
24T21860,21860,4,99,90,30bc763c5bc61dea2bd5706de422c864c77b21d2c6aa9b073a33dcda60de302e,sub_4e368dd1bb494306afe086b80466a798,575
24T21860,21860,6,53,28,32dd09bb9ab93f3f84613713dc56ce5c5c4c85197798d4eba25f428ab80d3310,sub_171b445da62743118307a4560f8f0384,11
24T21860,21860,8,51,37,65d638a8933b02cd8727a15306d2cc6a49a330140f00a9e84782330b0a044012,sub_cfa941e9d8e64235b3949992569378bf,977
24T21860,21860,10,171,141,78492e68655e2986f17fd0cb4f02962ab189a39cac10ca6c6dd1db4655582f8b,sub_96cd8bfdc4c444c0a39d48b9fe01b797,695
24T21860,21860,12,115,113,fb2f1adf0c58d3ddb657bddf322880b02ae6f3c25630c2fa0ee68b927dd612cf,sub_f82ccc4b7bd34edb822c16cf531df3b4,699
24T21860,21860,14,182,151,dab3cac2722b4a1e3be67061a0bc6a3fa1a9b6d2182b81cb4883da379bf0bbb1,sub_f245c5732c0643d6a7bd0914a13bc00e,786
24T21860,21860,16,52,38,5c627afddcb2c7a8f58f08963cf6b9cf0c39dd90f0bd7b573b653ed9525d7441,sub_c6b43ac339854bd6bf04877d63229fc2,65
24T21860,21860,18,54,31,46facfc6a34bb0592aca7abac758df9d8d79cad6b0ead29c3390a03aad2e1821,sub_171b445da62743118307a4560f8f0384,51
24T21860,21860,20,5,0,58f0fa2bd4e453db9360144ccedabd7b5272cb58b6baee40cdc428c51f589c27,sub_779e5a07614b4ee68210e41aa4a883fd,505
24T21860,21860,22,9,8,dfdcab58e44e62b9c6882ee8e394b6bae6a420134c546a54c4e0683e8c512bef,sub_1f7aa0c119a84d83b90404c912d035b0,652
24T21861,21861,0,5260,5250,d577f8e79bccd219c0995c6f742ee2c445bf76cf9b4b9f5728f52901920d2351,sub_626c5b8c5217431a9e8182f8bbff5c45,184
24T21861,21861,2,1644,1626,df2173ecf9d61a9a1e29adcd364bcd316eab4fe6232f7a449ac61ba655dbbe44,sub_c1917d9e79f74878ad9f92d33ac191d1,203
24T21861,21861,4,2831,2819,cf1176bb157d0a539d76ac37702cfd8a12cc27f6220ce6e1df2535e51cc1eb9b,sub_c1917d9e79f74878ad9f92d33ac191d1,303
24T21861,21861,6,2083,2051,41d273d95b55c57304a9d8f4bb6d871f9e4a7e805de3acd497368d4254246748,sub_25cccf19fff1429bb93c9533f6304f53,466
24T21861,21861,8,2032,2021,0c9d460a9e6c704f2b58defd35cf53c1c6005835458ef8a965ac267861a71e8b,sub_da556fdb678d4a4b8fefdf2d2cc2a768,813
24T21861,21861,10,474,471,2a8abd058a88fda0fb06425a87f3d04b3a598277a7cc1fa57c2cec2c6d3d7ecc,sub_712d63b71ed74c0fb187d746c99258d2,114
24T21861,21861,12,1335,1330,e2a39fa65f31d2d6b1e96a1fed2bc2dd942cfacc5ef916379a93b289cdd6e32e,sub_77af7db5606249339f6dd0ddeecc125b,411
24T21861,21861,14,18,18,350b5671b4be995e5955c8d04394378aa369f2bcabb4ae95aa2e2b33fa005fe7,sub_a430d23df6194ff48047555f7ea8a879,661
24T21861,21861,16,37,36,ce813d19ee6fce0bc89299ae84995a9e1ca2b3ace0f497da81312ce843bd0e58,sub_c1917d9e79f74878ad9f92d33ac191d1,828
24T21861,21861,18,5,4,16dac3f0ee25fafd94158959d3c23bfecc9b6126bd1ed01da33308065e6974cb,sub_96cd8bfdc4c444c0a39d48b9fe01b797,698
24T21861,21861,20,4,4,50a99b25629a7294abebcfc7a00bda5197cf6e01e631043fcfb6927f264180ee,sub_c1917d9e79f74878ad9f92d33ac191d1,853
24T21861,21861,22,21,20,6ec5c9f2efc9912e61ff86361d33596b36ab097a53b071960ab0e082c2461f8f,sub_3c24aea00e824020b1c3ca74205400ad,662
24T21861,21861,24,100,97,b637cb8c703d806a0b5c78c8461490456fb0a6944b0dc3b2b010a65eae7686ee,sub_c1917d9e79f74878ad9f92d33ac191d1,967
24T21862,21862,0,142,142,a65b3d3f623911d4c3506963ffedf54efb510803d2ecedc68d16668d7a46a7b9,sub_dad1f1a3af174fdb9f7679e809c23bd4,215
24T21862,21862,2,151,92,8f4af5d8f98210ddbbd2a06a9073c100b15a0c4793b1fd08bf9f8bd61589cc0e,sub_a7305574cd4a4cd091a58718ef465bf9,703
24T21862,21862,4,17,17,3fa4bf38fc393873a8df39b4e1146b6ce1effb638550bc84bc5a6c4a3467c5b6,sub_5bc2301cadb2459d8a9e40ce9be9d137,73
24T21862,21862,6,157,115,96b54f09b1e430ddb6f2964b8eb8b4fbb6888f627ed0e5715be783ef1dc15321,sub_60318207d82b485b8b466a39c8a7552e,769
24T21862,21862,8,12,12,b132f1e97ae17ff225022ae9ab05f01131427e94885a8dfa71ce2357c9bd6a79,sub_067d9c16903e4bb899444e1c1b8383f8,792
24T21862,21862,10,128,89,6084d44aed7216d3b867e92bd5099ebbcb7ce34cc0b109ea4fc7c5755aceae8a,sub_65b0569835364333b9d87a5f8118adf3,759
24T21862,21862,12,45,44,8afd7a636e09128f8ed2083b3e9fffe742d9c44ed53daff5e664206dcb185a9d,sub_de6551180ba44c40b50cad6bbd9638fc,320
24T21862,21862,14,124,36,1c8df3fd631c912b2b94c061c3a5ad6d368c6b8c6da6223df8a96cd94083957b,sub_9f3534b453e641faba6de187b1b66996,778
24T21862,21862,16,2,2,7acfc44e139186e42d55ca2ccbc548626140ec336e9e90b94a8f6805a8aa799e,sub_681bf8e9509e454482dbf9b2081e9b36,154
24T21862,21862,18,105,28,40a8fc70e91be2dde753af10dffda1fd3e158afe18011d37c67c382f992041ec,sub_a7305574cd4a4cd091a58718ef465bf9,720
24T21862,21862,20,1,1,3d47dc763bded407addd90c28433ef47d365bb459845093f1d133ae74efdc4a1,sub_8fa7033677a64b3988908f963cf3444e,576
24T21862,21862,22,120,28,a2ccb501c52cedc5c84be89e832474ca202453c09f80497941fa9b8e3f4d6675,sub_96cd8bfdc4c444c0a39d48b9fe01b797,701
24T21862,21862,24,7,7,d08cf9529396a0eeb2466360d8fdb6a58e6ab784803714d7853873ad9d517d32,sub_41ed830fd0d043508187e7c0ff9a7277,882
24T21863,21863,0,39,39,5b5b5c2c09894b3c54e581d0161360f540c5f38990b63bb450be0935c511aeae,sub_1cc5dd1f56cb4b9da2f620a3e1bfd632,781
24T21863,21863,2,26,25,1ff366cacd26a64b8db63266d90cd4e88b8dfa5a00da1ed93dcd21aaa79e3955,sub_2fe8e857d8fa4920ad52292814c7bcd1,532
24T21863,21863,4,12,12,9dc572ee2b4deb51c91b76206ee1735d1b9fc005f6d41f20f49872dcf538cccd,sub_545f1977d4574bc8a7d6ef74d98ea7e3,885
24T21863,21863,6,23,20,62d2452f269379bdf3871af9e0bf35d19f37371ebd865ff6fe6a659737ef941c,sub_1cc5dd1f56cb4b9da2f620a3e1bfd632,720
24T21863,21863,8,10,10,42722943c003b783b976b97b8e3b1e26d6d716cfaecddb167d9177a65621387f,sub_51c3d42717fe4c2a8a538e45f97bc2c8,296
24T21863,21863,10,7,7,c2e0aad4b326038627f30fa331bc827fe1f84da752cbea7ed7b79ecab9e0f7dc,sub_f37443955c064555a1b8f1b00abd34ee,610
24T21863,21863,12,9,9,7fcb021eda42ee98a97d295bfb10b024d2d7d8ac49c398d086a8482a1b4c2a01,sub_41dd893246a147829bf90aa4d366b2fa,80
24T21863,21863,18,1,1,299deda673e0bbfb56480f9b6b2693df0794a125849c728c1486a8e3de61428f,sub_a7305574cd4a4cd091a58718ef465bf9,727
24T21863,21863,22,3,2,33cd1579f16a69848703720b17530805dc571c2922aec2f352c47fbb77fee549,sub_3c24aea00e824020b1c3ca74205400ad,667
24T21863,21863,24,1,1,7ecefa8662e0f17de0479cf92ff3a2d7a5251c8af7f4430251d93144d9f2241c,sub_2e4acd951e7d420ca8154fa7e52cd8ab,930
24T21864,21864,0,8,5,f7287b4968b4c312a63b62a5346bc266a2252863c7295501a8f7de4448162258,sub_fa00e08cdd06472caf80b9b6e5d26336,256
24T21864,21864,2,1,1,844031429f36f6cefc64ddcc153f399c5f83d931a8fc959aee8566fad5641d2a,sub_c5559273552546b0be4a0f7b33ecdaa6,887
24T21864,21864,4,6,4,d49c8a7cada3b6cac8a609e3816f8d7ecc1059acdf08b1de2d6bf5eac0c0b0a6,sub_f82ccc4b7bd34edb822c16cf531df3b4,701
24T21864,21864,6,1,1,8f1cfa1833c142d8caa3654f5bb46997b00639a925d3d5f98b1cde44d2349d28,sub_41a54123ecec4d72a01f7bf2d423b30f,669
24T21864,21864,8,3,3,e1166f6155bcd2465d77d99248cf54c2500ec31f9aeaa2b413bbca283518f066,sub_f82ccc4b7bd34edb822c16cf531df3b4,702
24T21864,21864,12,4,3,7c12ea458a373e208bb36bf94f7deb80a807d481d113d4b7f1e16c3f52937fc4,sub_54b458ee3c4e4b99b9f4d1a6d160eaae,395
24T21864,21864,14,1,1,3416f8cc07e5333b1507a6ad1d6803cdf373e8044bc7325f1cac33c6d26e2b06,sub_5e0ce37d22df4b1185e468bda80548b7,281
24T21864,21864,16,5,2,940432e18dbeb167a099923f5a46d19bf8d62c8be18eeb6408af6cb8a3b728cb,sub_f82ccc4b7bd34edb822c16cf531df3b4,704
24T21865,21865,2,3,3,2d9e0663736986f1df1db59ea07f23d8e3247231f718222988bed83c365aafbb,sub_3c24aea00e824020b1c3ca74205400ad,670
24T21865,21865,4,1,1,307e8d5dd5295f8fc2f744f0f3d00d57a490caa92f993c373f85a2198f77d244,sub_4c87e78054ee49b5ac7a9d87df569f33,398
24T21865,21865,6,4,4,8994c53a0de5a5c466cd4bb6d41a31a01c154943c0fbbf3365126111742821f6,sub_2fe8e857d8fa4920ad52292814c7bcd1,540
24T21865,21865,10,2,2,dac804dc8bd413a2a6bca558064eecbea9959cb3526486ab50735754e113dfa8,sub_1f7aa0c119a84d83b90404c912d035b0,664
24T21865,21865,14,1,1,0d87555fbac7afe85f91543a1beb55e16865bdbc7419afcbf396e18a7ea75713,sub_fcdc8c9aef6c4e649761fc3bdf26f1ce,537
24T21865,21865,18,3,3,891f997a9e1024f32235522a94977836e5d84a4d5c5509a128a17fa69f99fdee,sub_96cd8bfdc4c444c0a39d48b9fe01b797,705
24T21865,21865,22,2,2,5898d6774564460baed7e10209250c87da4925d03b9533e378bc73c294be63ca,sub_a430d23df6194ff48047555f7ea8a879,671
24T21866,21866,0,4,4,b7facf76611dff22f2b1b4afc37425ad8a98c3470c84a464c60442c7e4811533,sub_d49d281f438149f7aeeea203dc2a943d,158
24T21867,21867,0,7,7,eb8014b20958e1a6b79d869bae6b01212aa11234a0079415804e91b664279993,sub_c5f03951bad448f0bf6bd118876a174e,430
24T21867,21867,2,20,17,9d18ed1bac57e265f1361bda0c0985415b1d290fbadfecadfcad1728eb93ab91,sub_712099c056eb4a7380941003e0356096,722
24T21867,21867,4,36,36,37ae568f16b24d5cf179b251c308de77b09594871e9451686ca98e14d2ef5c3e,sub_2234b87680d947e6988d0a527bb512ef,654
24T21867,21867,6,2,2,9227521e5070dfabef1dc7ca8bae4cbfe570d8cec643866b1d8f5cad40c42bb0,sub_a430d23df6194ff48047555f7ea8a879,679
24T21867,21867,10,3,3,3a1b67697bcd957cd481dcc72e95d6795c096a79de0ecaa1dadd0f9f5ecaee03,sub_f0a13c6c019d45c2a4391c084125d54c,751
24T21867,21867,14,2,2,f767230af5e8fc9e9260820007d6b4d465a66d00a2187e050b115436903f4831,sub_a7305574cd4a4cd091a58718ef465bf9,744
24T21867,21867,18,2,2,48ecb7dd5fb389f07e936722c055a82e3576ba8de9d955c9f980aba9392334af,sub_f0a13c6c019d45c2a4391c084125d54c,754
24T21867,21867,22,3,2,f5436b2e9be17b3d76a6f223c58336f204177edd0231964055890305c9787420,sub_1f7aa0c119a84d83b90404c912d035b0,674
24T21868,21868,0,1,1,9c0434905d92103e71d1757571548707a75f7fab34abf21408075784638277f9,sub_753824bce71c4cc0b9006d38765d7983,119
24T21868,21868,2,113,73,24371197667d80009f36211fa59649d07fd8367df56c8d9ad80a8c23246debd8,sub_f0a13c6c019d45c2a4391c084125d54c,757
24T21868,21868,4,17,11,52e9adfd1bef489e27be6e3a74defe52fb61d7933bfd94f10625fcbdfb88eaaf,sub_3b19a34de2de412587672b64beba47b9,159
24T21868,21868,6,127,97,284a7fc8e3deffe2d89a80a6206d15d49fb9a961e981dc9c9a1ac4fc8aa81ccc,sub_f0a13c6c019d45c2a4391c084125d54c,761
24T21868,21868,8,80,72,8865a7acfc5612950fb65487a8922e591e44b6a6afac06fa8ae3f9ab3018d6cf,sub_41ed830fd0d043508187e7c0ff9a7277,588
24T21868,21868,10,239,150,605992adcfa21c0ad9358ca71381bff270c6aebf61379cfd405ce5b0f00abfa4,sub_14c67686db7d40ab96b885452fe1f137,828
24T21868,21868,12,175,137,d8ded687bbf2c8d91c895ace56e337f88f0299059b507a8fd5be64f8d847de5d,sub_169d64a24fd0487bb1f5f0c60b3c7ae5,530
24T21868,21868,14,246,110,a49651fbb593234920c0609ae58ae483b50e1a90260ed8a4af6961d7fb240085,sub_b483a6015e5544568bccbe5e792d939d,807
24T21868,21868,16,83,74,d347ee9d1763d1d08d31784a2b847a2f782b3b2355d42f0aaaae4d8fa8bc3d93,sub_983da7d5c94a43e4a0423bec8b588a93,208
24T21868,21868,18,126,80,9c2992082da9d5e4d60cf6dbe853fb41cd2ec7d250057a7c9456efb7e783f6b5,sub_f0a13c6c019d45c2a4391c084125d54c,773
24T21868,21868,20,7,0,9ce80ed24a3ee3791d7cd889821d8066150b55546221e191df84ea50c85df567,sub_779e5a07614b4ee68210e41aa4a883fd,544
24T21868,21868,22,108,80,669de8c983d9562a1f6f251c6bfde8a75f165989ee8be4126702012a7de9e0aa,sub_f245c5732c0643d6a7bd0914a13bc00e,806
24T21869,21869,0,49,46,192355655aadc39f4be64ce7c21e21e91eeaa99aedc23bad827f6b5114b573d3,sub_e0c85f121be7482381c09723a118676a,614
24T21869,21869,2,3,3,5771ff50ad3e4e79365569bcb14ba85bec8864617d9b9f9dc778fc76828a2a62,sub_a430d23df6194ff48047555f7ea8a879,685
24T21869,21869,4,2,2,98560d95472adc1dfb55f737324ea0d6d3d2fbf1969979894e80624db5e35ff8,sub_5ac631e04b1b4eae80716061c46f2d64,236
24T21869,21869,6,2,2,de90726915c48d84610b0dad6b5aad27ce603eb7e07f0f409b35fe585fa1dcef,sub_96cd8bfdc4c444c0a39d48b9fe01b797,719
24T21869,21869,10,2,2,3c200f7dddee1aa7f6ce053b2a1634bc97d8c74f7538b3284954b3e940d65821,sub_f0a13c6c019d45c2a4391c084125d54c,782
24T21869,21869,14,3,2,fcf71f0baa930e5dd3aa9f112b3f06c18ea2bc0b2288b3c05227cdeee7712501,sub_a430d23df6194ff48047555f7ea8a879,686
24T21869,21869,18,2,2,68125a21b1d4da71488245eba38667eafd0cb293d05a1f4fac935399c94518f0,sub_f0a13c6c019d45c2a4391c084125d54c,785
24T21869,21869,22,3,3,7dd13dbf0afb12c1ccf393606a63a2c82b110a3cbfdf3a5894867f15a5d9034d,sub_f0a13c6c019d45c2a4391c084125d54c,787
24T21870,21870,0,2,2,0ee9c52493eec5d0b8d93b5e9c895c138b046cf3ecf4cf6b96c62fc54a7e9712,sub_753824bce71c4cc0b9006d38765d7983,32
24T21870,21870,2,2,2,eb4b11a3b8d348da6012ca229dd9a66ab5783fefe39badcb915c228854d1d2b3,sub_fcdc8c9aef6c4e649761fc3bdf26f1ce,558
24T21870,21870,6,10,10,e803fdfe17b60a45606b1c6628b153a6d9eb1b9ab9648cbb9eef209cdc9601e4,sub_96cd8bfdc4c444c0a39d48b9fe01b797,721
24T21870,21870,10,10,8,71843388e4b0eb66d40a1b2db7c971dea698f694603509e2541659db7ebf8ebc,sub_14c67686db7d40ab96b885452fe1f137,833
24T21870,21870,14,11,10,5fa7bf14e75630887557ff1eed3f59d43d2f1a01721d20abf2dacf73bfd421c9,sub_14c67686db7d40ab96b885452fe1f137,835
24T21870,21870,18,10,9,df96b6651e91d7ab75314b740714634def301d1efdb5ae62a77a9d7857f218e3,sub_a430d23df6194ff48047555f7ea8a879,691
24T21870,21870,22,3,2,9eda1b605429bb2620031977fd4c7ca9584dd3775b2aff324b015dc30a3095b4,sub_a430d23df6194ff48047555f7ea8a879,692
24T21871,21871,0,24,24,1fd8e5fe52feb03126d27965a279374ec6ce736f6e81ae5541533cc8f997feaa,sub_5ac631e04b1b4eae80716061c46f2d64,949
24T21871,21871,2,3,3,fcc1d3294241a50fce4952d8d6cbc16b041c4ef88645e0e20a5ace3ef5d3b41b,sub_c8e6c2c401c14bae9ba2f12abe58ac06,142
24T21871,21871,4,17,17,e1c6ab0ed0190b5d78b9fcc4bd5b2adba9fae896df3d9b2205cc4edc52c50b1a,sub_77af7db5606249339f6dd0ddeecc125b,859
24T21871,21871,6,3,3,785208076c4068b69a1284dc74cefdd570785b977154546442a64b8af222517f,sub_1f7aa0c119a84d83b90404c912d035b0,687
24T21871,21871,10,3,3,5b7df19e4e6097b8991c1303cce95be5e5ed3655dd8b1824ddd8db176ec15c84,sub_3c24aea00e824020b1c3ca74205400ad,695
24T21871,21871,14,3,3,2fbfd96576acde4491c3eed06664de848f884514054f141bba348caed8ec1cc8,sub_1f7aa0c119a84d83b90404c912d035b0,690
24T21871,21871,18,3,3,e377e613179544fc365bcb781035bd017823b69e5149e128a5fa01c82aa1fe35,sub_a430d23df6194ff48047555f7ea8a879,696
24T21872,21872,4,1,1,2f414fa78701b1ec0ae3a4383450228872dd221753217e3318bfe5b746c3cf39,sub_d29f95f7497e40e580174d8b9f93fe67,998
24T21873,21873,0,1,0,612da1a199a6c3157e89240b2d003a3294e6acde850912d6279cbbbcf6faf230,sub_01bfab8ef6694dfd9ed87e28fda8cca1,496
24T21873,21873,2,2,2,67362601c01733d5652c130fcbcb21ee6671c8f5638c447c70b7c0793efb8a68,sub_2fe8e857d8fa4920ad52292814c7bcd1,572
24T21873,21873,6,3,3,1275900db83a01340e6e8b8c8e8338164306ba1d53f3dc4918aec2ab72334fc6,sub_fcdc8c9aef6c4e649761fc3bdf26f1ce,570
24T21873,21873,10,3,2,958468157df25fa0d27e8af8602a85aac11cd70eb45107cdce713eca5a7655aa,sub_3c24aea00e824020b1c3ca74205400ad,701
24T21873,21873,14,3,3,79b230e2aa623078a9fa292d2d10054f579d5d249d0f652a229d4fff5bb86c1d,sub_1f7aa0c119a84d83b90404c912d035b0,693
24T21873,21873,18,2,2,88610401462287f382140d3076be5fbee81db9cb6120b689dd2d0434ea1d5f62,sub_f0a13c6c019d45c2a4391c084125d54c,796
24T21873,21873,22,3,3,ff7b749d17cde4b2487185c9e74fabc8f5d362e64917ad8a1115d8767cfabbfc,sub_1f7aa0c119a84d83b90404c912d035b0,694
24T21874,21874,0,2,2,fcee6f520b4e1b5ae7cc5d24a8b2520491276e5dd27c8bf78bd3a2112cb5d83f,sub_d84c644570d8430e8c23e4c56a2a1316,812
24T21874,21874,2,2,2,a25f08ff0e10f37268b074c17fc22a6f5644d18914e288d9ca74b57eea1bdf9e,sub_6069faccb6284ff7a35909db38ddce9c,599
24T21874,21874,4,3,3,57bb664b9d6b33cf4e3259aa8ed8dfd8b09a8d4aaa91d63ceb7d735e210d475e,sub_626c5b8c5217431a9e8182f8bbff5c45,337
24T21874,21874,10,2,1,047c511d9b8570cf3eede2c301495b847a73bb458a5813d84d736db0a04072c7,sub_fcdc8c9aef6c4e649761fc3bdf26f1ce,574
24T21874,21874,14,2,1,d44684a8bc2fd020bb990cff87c73d8e1c1d3e6b4cefa2660131621b1fd01467,sub_fcdc8c9aef6c4e649761fc3bdf26f1ce,575
